sample,channel_idx,channel_name,time,band,fRMSE
29,2,Vx,6,low,1.0386303663253784
29,2,Vx,6,mid,1.0253856182098389
29,2,Vx,6,high,1.0318092107772827
29,2,Vx,7,low,1.0075068473815918
29,2,Vx,7,mid,1.023732304573059
29,2,Vx,7,high,1.019665241241455
29,2,Vx,8,low,1.0006705522537231
29,2,Vx,8,mid,1.0111448764801025
29,2,Vx,8,high,1.0123937129974365
29,2,Vx,9,low,0.9999545216560364
29,2,Vx,9,mid,1.0071734189987183
29,2,Vx,9,high,1.007420539855957
29,2,Vx,10,low,1.0102407932281494
29,2,Vx,10,mid,1.0014656782150269
29,2,Vx,10,high,1.0046323537826538
29,3,Vy,0,low,1.1319652795791626
29,3,Vy,0,mid,1.1685750484466553
29,3,Vy,0,high,1.1120778322219849
29,3,Vy,1,low,1.080418348312378
29,3,Vy,1,mid,1.1815989017486572
29,3,Vy,1,high,1.1419423818588257
29,3,Vy,2,low,1.0326950550079346
29,3,Vy,2,mid,1.0986475944519043
29,3,Vy,2,high,1.072188138961792
29,3,Vy,3,low,1.015539526939392
29,3,Vy,3,mid,1.0656002759933472
29,3,Vy,3,high,1.053087830543518
29,3,Vy,4,low,1.005839228630066
29,3,Vy,4,mid,1.0483911037445068
29,3,Vy,4,high,1.0484035015106201
29,3,Vy,5,low,1.0261520147323608
29,3,Vy,5,mid,1.0445843935012817
29,3,Vy,5,high,1.0402839183807373
29,3,Vy,6,low,1.0268183946609497
29,3,Vy,6,mid,1.0162105560302734
29,3,Vy,6,high,1.022987961769104
29,3,Vy,7,low,1.006101369857788
29,3,Vy,7,mid,1.010717511177063
29,3,Vy,7,high,1.015936255455017
29,3,Vy,8,low,1.0222065448760986
29,3,Vy,8,mid,1.008230447769165
29,3,Vy,8,high,1.0081971883773804
29,3,Vy,9,low,1.0277931690216064
29,3,Vy,9,mid,1.0067806243896484
29,3,Vy,9,high,1.0035107135772705
29,3,Vy,10,low,1.0235216617584229
29,3,Vy,10,mid,0.9999254941940308
29,3,Vy,10,high,1.0022037029266357
30,0,density,0,low,0.22505490481853485
30,0,density,0,mid,1.0814716815948486
30,0,density,0,high,1.059083104133606
30,0,density,1,low,0.21619531512260437
30,0,density,1,mid,1.0881179571151733
30,0,density,1,high,1.050238847732544
30,0,density,2,low,0.20920583605766296
30,0,density,2,mid,1.0493212938308716
30,0,density,2,high,1.0428467988967896
30,0,density,3,low,0.1866433322429657
30,0,density,3,mid,1.0553137063980103
30,0,density,3,high,1.0331096649169922
30,0,density,4,low,0.17993827164173126
30,0,density,4,mid,1.0403633117675781
30,0,density,4,high,1.0232017040252686
30,0,density,5,low,0.1687665730714798
30,0,density,5,mid,1.0362458229064941
30,0,density,5,high,1.0236940383911133
30,0,density,6,low,0.1842445582151413
30,0,density,6,mid,1.03542959690094
30,0,density,6,high,1.0235453844070435
30,0,density,7,low,0.17337863147258759
30,0,density,7,mid,1.0172029733657837
30,0,density,7,high,1.013929009437561
30,0,density,8,low,0.1510031372308731
30,0,density,8,mid,1.010348916053772
30,0,density,8,high,1.0126785039901733
30,0,density,9,low,0.15565091371536255
30,0,density,9,mid,1.0111474990844727
30,0,density,9,high,1.0110273361206055
30,0,density,10,low,0.1545562595129013
30,0,density,10,mid,1.000610589981079
30,0,density,10,high,1.0031770467758179
30,1,pressure,0,low,0.2606985569000244
30,1,pressure,0,mid,1.0292942523956299
30,1,pressure,0,high,1.02767813205719
30,1,pressure,1,low,0.25377097725868225
30,1,pressure,1,mid,1.031002163887024
30,1,pressure,1,high,1.0308504104614258
30,1,pressure,2,low,0.24895580112934113
30,1,pressure,2,mid,1.0214704275131226
30,1,pressure,2,high,1.0245181322097778
30,1,pressure,3,low,0.21590593457221985
30,1,pressure,3,mid,1.010941505432129
30,1,pressure,3,high,1.0187337398529053
30,1,pressure,4,low,0.22787325084209442
30,1,pressure,4,mid,1.013861894607544
30,1,pressure,4,high,1.0145717859268188
30,1,pressure,5,low,0.2309829741716385
30,1,pressure,5,mid,1.0112162828445435
30,1,pressure,5,high,1.0133253335952759
30,1,pressure,6,low,0.25350213050842285
30,1,pressure,6,mid,1.0137689113616943
30,1,pressure,6,high,1.0111069679260254
30,1,pressure,7,low,0.22993440926074982
30,1,pressure,7,mid,1.006096363067627
30,1,pressure,7,high,1.0080745220184326
30,1,pressure,8,low,0.212116539478302
30,1,pressure,8,mid,1.0049686431884766
30,1,pressure,8,high,1.0047625303268433
30,1,pressure,9,low,0.2314554750919342
30,1,pressure,9,mid,1.0012565851211548
30,1,pressure,9,high,1.0044838190078735
30,1,pressure,10,low,0.23508508503437042
30,1,pressure,10,mid,0.9999645352363586
30,1,pressure,10,high,1.0001832246780396
30,2,Vx,0,low,1.0348026752471924
30,2,Vx,0,mid,1.0473262071609497
30,2,Vx,0,high,1.040940523147583
30,2,Vx,1,low,1.0792362689971924
30,2,Vx,1,mid,1.0645945072174072
30,2,Vx,1,high,1.0405559539794922
30,2,Vx,2,low,1.0210909843444824
30,2,Vx,2,mid,1.0357764959335327
30,2,Vx,2,high,1.0241464376449585
30,2,Vx,3,low,1.012168049812317
30,2,Vx,3,mid,1.0235540866851807
30,2,Vx,3,high,1.0159344673156738
30,2,Vx,4,low,1.016000747680664
30,2,Vx,4,mid,1.014649748802185
30,2,Vx,4,high,1.0097934007644653
30,2,Vx,5,low,1.0101088285446167
30,2,Vx,5,mid,1.0108768939971924
30,2,Vx,5,high,1.0084887742996216
30,2,Vx,6,low,1.0055164098739624
30,2,Vx,6,mid,1.003974437713623
30,2,Vx,6,high,1.0051771402359009
30,2,Vx,7,low,1.0039595365524292
30,2,Vx,7,mid,1.0047659873962402
30,2,Vx,7,high,1.00301194190979
30,2,Vx,8,low,0.9984158873558044
30,2,Vx,8,mid,1.0005935430526733
30,2,Vx,8,high,1.0022603273391724
30,2,Vx,9,low,0.9996218085289001
30,2,Vx,9,mid,1.0015088319778442
30,2,Vx,9,high,1.001359224319458
30,2,Vx,10,low,0.9977272152900696
30,2,Vx,10,mid,0.9998767375946045
30,2,Vx,10,high,1.001123309135437
30,3,Vy,0,low,1.0563760995864868
30,3,Vy,0,mid,1.069016695022583
30,3,Vy,0,high,1.0349992513656616
30,3,Vy,1,low,1.0538216829299927
30,3,Vy,1,mid,1.0722683668136597
30,3,Vy,1,high,1.0406132936477661
30,3,Vy,2,low,1.0252596139907837
30,3,Vy,2,mid,1.0365244150161743
30,3,Vy,2,high,1.0221176147460938
30,3,Vy,3,low,1.01310133934021
30,3,Vy,3,mid,1.012068271636963
30,3,Vy,3,high,1.009868860244751
30,3,Vy,4,low,1.0275100469589233
30,3,Vy,4,mid,1.0151159763336182
30,3,Vy,4,high,1.0087385177612305
30,3,Vy,5,low,1.0210068225860596
30,3,Vy,5,mid,1.006881594657898
30,3,Vy,5,high,1.0055286884307861
30,3,Vy,6,low,1.0203278064727783
30,3,Vy,6,mid,1.0079752206802368
30,3,Vy,6,high,1.0028655529022217
30,3,Vy,7,low,1.0149646997451782
30,3,Vy,7,mid,1.0057566165924072
30,3,Vy,7,high,1.0013937950134277
30,3,Vy,8,low,1.0006637573242188
30,3,Vy,8,mid,1.0017575025558472
30,3,Vy,8,high,1.0010024309158325
30,3,Vy,9,low,0.995428740978241
30,3,Vy,9,mid,1.0022954940795898
30,3,Vy,9,high,1.0013740062713623
30,3,Vy,10,low,1.0081915855407715
30,3,Vy,10,mid,1.0005263090133667
30,3,Vy,10,high,1.0004597902297974
31,0,density,0,low,0.13004599511623383
31,0,density,0,mid,1.092167615890503
31,0,density,0,high,1.0522838830947876
31,0,density,1,low,0.12695704400539398
31,0,density,1,mid,1.1013712882995605
31,0,density,1,high,1.0612592697143555
31,0,density,2,low,0.12929441034793854
31,0,density,2,mid,1.0805248022079468
31,0,density,2,high,1.048612117767334
31,0,density,3,low,0.11922328174114227
31,0,density,3,mid,1.0649243593215942
31,0,density,3,high,1.043438196182251
31,0,density,4,low,0.11553419381380081
31,0,density,4,mid,1.0475492477416992
31,0,density,4,high,1.0320507287979126
31,0,density,5,low,0.10827185213565826
31,0,density,5,mid,1.036051630973816
31,0,density,5,high,1.0310450792312622
31,0,density,6,low,0.10798678547143936
31,0,density,6,mid,1.0280884504318237
31,0,density,6,high,1.0274932384490967
31,0,density,7,low,0.1178489550948143
31,0,density,7,mid,1.013655424118042
31,0,density,7,high,1.0218372344970703
31,0,density,8,low,0.10579582303762436
31,0,density,8,mid,1.0128945112228394
31,0,density,8,high,1.0165265798568726
31,0,density,9,low,0.11072097718715668
31,0,density,9,mid,1.0155110359191895
31,0,density,9,high,1.0108641386032104
31,0,density,10,low,0.1159050315618515
31,0,density,10,mid,1.000125765800476
31,0,density,10,high,1.002853512763977
31,1,pressure,0,low,0.16318513453006744
31,1,pressure,0,mid,1.015106201171875
31,1,pressure,0,high,1.0159052610397339
31,1,pressure,1,low,0.154037743806839
31,1,pressure,1,mid,1.0184730291366577
31,1,pressure,1,high,1.0130733251571655
31,1,pressure,2,low,0.1527882218360901
31,1,pressure,2,mid,1.0074952840805054
31,1,pressure,2,high,1.012263298034668
31,1,pressure,3,low,0.14860737323760986
31,1,pressure,3,mid,1.0112801790237427
31,1,pressure,3,high,1.011433720588684
31,1,pressure,4,low,0.15159891545772552
31,1,pressure,4,mid,1.006611704826355
31,1,pressure,4,high,1.006905436515808
31,1,pressure,5,low,0.15999366343021393
31,1,pressure,5,mid,1.0110081434249878
31,1,pressure,5,high,1.0101556777954102
31,1,pressure,6,low,0.16829024255275726
31,1,pressure,6,mid,1.0121147632598877
31,1,pressure,6,high,1.009907603263855
31,1,pressure,7,low,0.18779508769512177
31,1,pressure,7,mid,1.0072240829467773
31,1,pressure,7,high,1.0080671310424805
31,1,pressure,8,low,0.17347660660743713
31,1,pressure,8,mid,1.0025790929794312
31,1,pressure,8,high,1.0041694641113281
31,1,pressure,9,low,0.17809902131557465
31,1,pressure,9,mid,1.000751256942749
31,1,pressure,9,high,1.002543568611145
31,1,pressure,10,low,0.18023544549942017
31,1,pressure,10,mid,1.000386357307434
31,1,pressure,10,high,1.0015617609024048
31,2,Vx,0,low,1.0221028327941895
31,2,Vx,0,mid,1.0170412063598633
31,2,Vx,0,high,1.0088673830032349
31,2,Vx,1,low,1.0335625410079956
31,2,Vx,1,mid,1.0131021738052368
31,2,Vx,1,high,1.0106046199798584
31,2,Vx,2,low,1.018551230430603
31,2,Vx,2,mid,1.0173108577728271
31,2,Vx,2,high,1.0077486038208008
31,2,Vx,3,low,1.0244508981704712
31,2,Vx,3,mid,1.005843162536621
31,2,Vx,3,high,1.0054353475570679
31,2,Vx,4,low,1.0183354616165161
31,2,Vx,4,mid,1.0059102773666382
31,2,Vx,4,high,1.0037667751312256
31,2,Vx,5,low,1.0303211212158203
31,2,Vx,5,mid,1.0040086507797241
31,2,Vx,5,high,1.0035032033920288
31,2,Vx,6,low,1.014582633972168
31,2,Vx,6,mid,1.003161907196045
31,2,Vx,6,high,1.00260329246521
31,2,Vx,7,low,1.0003024339675903
31,2,Vx,7,mid,1.000419020652771
31,2,Vx,7,high,1.0021913051605225
31,2,Vx,8,low,0.9804993867874146
31,2,Vx,8,mid,1.0029149055480957
31,2,Vx,8,high,1.0021063089370728
31,2,Vx,9,low,1.0083781480789185
31,2,Vx,9,mid,1.0008028745651245
31,2,Vx,9,high,1.0009676218032837
31,2,Vx,10,low,0.9992251396179199
31,2,Vx,10,mid,0.9995511174201965
31,2,Vx,10,high,1.000032901763916
31,3,Vy,0,low,0.980648934841156
31,3,Vy,0,mid,1.012230634689331
31,3,Vy,0,high,1.0068609714508057
31,3,Vy,1,low,1.0235116481781006
31,3,Vy,1,mid,1.0208461284637451
31,3,Vy,1,high,1.0067476034164429
31,3,Vy,2,low,1.002001404762268
31,3,Vy,2,mid,1.0139166116714478
31,3,Vy,2,high,1.0078295469284058
31,3,Vy,3,low,0.9785484671592712
31,3,Vy,3,mid,1.005247950553894
31,3,Vy,3,high,1.003465175628662
31,3,Vy,4,low,0.9807801246643066
31,3,Vy,4,mid,1.0019457340240479
31,3,Vy,4,high,1.0029582977294922
31,3,Vy,5,low,0.9822138547897339
31,3,Vy,5,mid,1.0071728229522705
31,3,Vy,5,high,1.0034652948379517
31,3,Vy,6,low,0.9934993386268616
31,3,Vy,6,mid,1.0025016069412231
31,3,Vy,6,high,1.0032460689544678
31,3,Vy,7,low,0.989468514919281
31,3,Vy,7,mid,0.9984108805656433
31,3,Vy,7,high,1.0008679628372192
31,3,Vy,8,low,0.9943169951438904
31,3,Vy,8,mid,1.0008755922317505
31,3,Vy,8,high,1.0007106065750122
31,3,Vy,9,low,0.9968146681785583
31,3,Vy,9,mid,0.9995598793029785
31,3,Vy,9,high,1.0011082887649536
31,3,Vy,10,low,0.9801110625267029
31,3,Vy,10,mid,1.0003358125686646
31,3,Vy,10,high,1.000288963317871
32,0,density,0,low,0.28839340806007385
32,0,density,0,mid,1.1539512872695923
32,0,density,0,high,1.117383360862732
32,0,density,1,low,0.2834666073322296
32,0,density,1,mid,1.178593397140503
32,0,density,1,high,1.1250416040420532
32,0,density,2,low,0.2638927400112152
32,0,density,2,mid,1.1332964897155762
32,0,density,2,high,1.1050657033920288
32,0,density,3,low,0.24670174717903137
32,0,density,3,mid,1.1314347982406616
32,0,density,3,high,1.094702959060669
32,0,density,4,low,0.22946275770664215
32,0,density,4,mid,1.1019260883331299
32,0,density,4,high,1.0771839618682861
32,0,density,5,low,0.21483922004699707
32,0,density,5,mid,1.103183627128601
32,0,density,5,high,1.0774362087249756
32,0,density,6,low,0.21968097984790802
32,0,density,6,mid,1.1056219339370728
32,0,density,6,high,1.0706204175949097
32,0,density,7,low,0.19192685186862946
32,0,density,7,mid,1.0639286041259766
32,0,density,7,high,1.048701524734497
32,0,density,8,low,0.1947726309299469
32,0,density,8,mid,1.062286615371704
32,0,density,8,high,1.049043893814087
32,0,density,9,low,0.20769824087619781
32,0,density,9,mid,1.0251418352127075
32,0,density,9,high,1.0255056619644165
32,0,density,10,low,0.2050994634628296
32,0,density,10,mid,1.0132182836532593
32,0,density,10,high,1.0098938941955566
32,1,pressure,0,low,0.21544308960437775
32,1,pressure,0,mid,1.0173946619033813
32,1,pressure,0,high,1.026707410812378
32,1,pressure,1,low,0.2642665207386017
32,1,pressure,1,mid,1.0338674783706665
32,1,pressure,1,high,1.0243362188339233
32,1,pressure,2,low,0.2693938612937927
32,1,pressure,2,mid,1.024145245552063
32,1,pressure,2,high,1.0221527814865112
32,1,pressure,3,low,0.2669721245765686
32,1,pressure,3,mid,1.015904188156128
32,1,pressure,3,high,1.0192588567733765
32,1,pressure,4,low,0.2827640473842621
32,1,pressure,4,mid,1.0191289186477661
32,1,pressure,4,high,1.014646053314209
32,1,pressure,5,low,0.27606630325317383
32,1,pressure,5,mid,1.0161291360855103
32,1,pressure,5,high,1.0147126913070679
32,1,pressure,6,low,0.28556185960769653
32,1,pressure,6,mid,1.0180790424346924
32,1,pressure,6,high,1.0115907192230225
32,1,pressure,7,low,0.2406654953956604
32,1,pressure,7,mid,1.0084377527236938
32,1,pressure,7,high,1.0099424123764038
32,1,pressure,8,low,0.24110788106918335
32,1,pressure,8,mid,1.0060601234436035
32,1,pressure,8,high,1.0058962106704712
32,1,pressure,9,low,0.28839248418807983
32,1,pressure,9,mid,0.9998990893363953
32,1,pressure,9,high,1.0035518407821655
32,1,pressure,10,low,0.24604405462741852
32,1,pressure,10,mid,1.0020794868469238
32,1,pressure,10,high,1.001446008682251
32,2,Vx,0,low,1.006901741027832
32,2,Vx,0,mid,1.0478360652923584
32,2,Vx,0,high,1.0416393280029297
32,2,Vx,1,low,1.050205111503601
32,2,Vx,1,mid,1.0572102069854736
32,2,Vx,1,high,1.0405147075653076
32,2,Vx,2,low,1.035043716430664
32,2,Vx,2,mid,1.033888339996338
32,2,Vx,2,high,1.0400694608688354
32,2,Vx,3,low,1.0398738384246826
32,2,Vx,3,mid,1.0262528657913208
32,2,Vx,3,high,1.0198324918746948
32,2,Vx,4,low,1.0073895454406738
32,2,Vx,4,mid,1.0210704803466797
32,2,Vx,4,high,1.0168919563293457
32,2,Vx,5,low,0.9905840158462524
32,2,Vx,5,mid,1.0218243598937988
32,2,Vx,5,high,1.0146745443344116
32,2,Vx,6,low,1.011805772781372
32,2,Vx,6,mid,1.0171198844909668
32,2,Vx,6,high,1.0089240074157715
32,2,Vx,7,low,1.0436216592788696
32,2,Vx,7,mid,1.0080711841583252
32,2,Vx,7,high,1.008143663406372
32,2,Vx,8,low,1.0217679738998413
32,2,Vx,8,mid,1.00725519657135
32,2,Vx,8,high,1.0049920082092285
32,2,Vx,9,low,0.9827079176902771
32,2,Vx,9,mid,1.0022412538528442
32,2,Vx,9,high,1.0023605823516846
32,2,Vx,10,low,0.9705187678337097
