sample,channel_idx,channel_name,time,band,fRMSE
28,0,density,5,high,10.114523887634277
28,0,density,6,low,0.6239672303199768
28,0,density,6,mid,2.4882078170776367
28,0,density,6,high,9.981729507446289
28,0,density,7,low,0.6199848651885986
28,0,density,7,mid,2.569552421569824
28,0,density,7,high,10.457317352294922
28,0,density,8,low,0.5937917828559875
28,0,density,8,mid,2.753263235092163
28,0,density,8,high,11.012027740478516
28,0,density,9,low,0.6455750465393066
28,0,density,9,mid,2.9843482971191406
28,0,density,9,high,11.506006240844727
28,0,density,10,low,0.7247637510299683
28,0,density,10,mid,3.225501775741577
28,0,density,10,high,12.817193031311035
28,1,pressure,0,low,0.3938121795654297
28,1,pressure,0,mid,1.1598762273788452
28,1,pressure,0,high,3.011441469192505
28,1,pressure,1,low,0.28730034828186035
28,1,pressure,1,mid,1.0909966230392456
28,1,pressure,1,high,2.2936277389526367
28,1,pressure,2,low,0.22474053502082825
28,1,pressure,2,mid,1.08914053440094
28,1,pressure,2,high,2.1467902660369873
28,1,pressure,3,low,0.23142766952514648
28,1,pressure,3,mid,1.062799096107483
28,1,pressure,3,high,1.9759763479232788
28,1,pressure,4,low,0.21812961995601654
28,1,pressure,4,mid,1.0596394538879395
28,1,pressure,4,high,1.8485472202301025
28,1,pressure,5,low,0.1935596615076065
28,1,pressure,5,mid,1.0606414079666138
28,1,pressure,5,high,1.9375505447387695
28,1,pressure,6,low,0.21399404108524323
28,1,pressure,6,mid,1.0689958333969116
28,1,pressure,6,high,1.9594391584396362
28,1,pressure,7,low,0.23751860857009888
28,1,pressure,7,mid,1.0806890726089478
28,1,pressure,7,high,1.9353410005569458
28,1,pressure,8,low,0.20692883431911469
28,1,pressure,8,mid,1.07427179813385
28,1,pressure,8,high,1.7454267740249634
28,1,pressure,9,low,0.16644157469272614
28,1,pressure,9,mid,1.068150520324707
28,1,pressure,9,high,1.9172273874282837
28,1,pressure,10,low,0.21717555820941925
28,1,pressure,10,mid,1.0959025621414185
28,1,pressure,10,high,2.224435329437256
28,2,Vx,0,low,0.9348970055580139
28,2,Vx,0,mid,1.062881588935852
28,2,Vx,0,high,3.808598279953003
28,2,Vx,1,low,1.0077245235443115
28,2,Vx,1,mid,1.0410484075546265
28,2,Vx,1,high,4.1964287757873535
28,2,Vx,2,low,1.0050947666168213
28,2,Vx,2,mid,1.0412864685058594
28,2,Vx,2,high,4.383989334106445
28,2,Vx,3,low,1.006505012512207
28,2,Vx,3,mid,1.0455138683319092
28,2,Vx,3,high,4.344238758087158
28,2,Vx,4,low,0.9950530529022217
28,2,Vx,4,mid,1.0401474237442017
28,2,Vx,4,high,4.827393531799316
28,2,Vx,5,low,1.012970209121704
28,2,Vx,5,mid,1.0451421737670898
28,2,Vx,5,high,4.952925682067871
28,2,Vx,6,low,1.0059245824813843
28,2,Vx,6,mid,1.0438309907913208
28,2,Vx,6,high,5.210405349731445
28,2,Vx,7,low,0.9929751753807068
28,2,Vx,7,mid,1.0614882707595825
28,2,Vx,7,high,5.913749694824219
28,2,Vx,8,low,1.0141628980636597
28,2,Vx,8,mid,1.0602669715881348
28,2,Vx,8,high,5.425595283508301
28,2,Vx,9,low,1.0035924911499023
28,2,Vx,9,mid,1.0710278749465942
28,2,Vx,9,high,6.127535343170166
28,2,Vx,10,low,0.9907280802726746
28,2,Vx,10,mid,1.0861097574234009
28,2,Vx,10,high,6.319784164428711
28,3,Vy,0,low,0.9556199312210083
28,3,Vy,0,mid,1.0228545665740967
28,3,Vy,0,high,3.1908063888549805
28,3,Vy,1,low,1.0074362754821777
28,3,Vy,1,mid,1.0177054405212402
28,3,Vy,1,high,3.4132890701293945
28,3,Vy,2,low,1.0043308734893799
28,3,Vy,2,mid,1.0122082233428955
28,3,Vy,2,high,3.6529321670532227
28,3,Vy,3,low,0.9928800463676453
28,3,Vy,3,mid,1.0135326385498047
28,3,Vy,3,high,4.0602545738220215
28,3,Vy,4,low,1.0245498418807983
28,3,Vy,4,mid,1.0126514434814453
28,3,Vy,4,high,3.834062099456787
28,3,Vy,5,low,1.015437364578247
28,3,Vy,5,mid,1.0121183395385742
28,3,Vy,5,high,4.181706428527832
28,3,Vy,6,low,0.9985932111740112
28,3,Vy,6,mid,1.010111927986145
28,3,Vy,6,high,4.02299690246582
28,3,Vy,7,low,1.0120524168014526
28,3,Vy,7,mid,1.0081454515457153
28,3,Vy,7,high,4.3119964599609375
28,3,Vy,8,low,1.0071603059768677
28,3,Vy,8,mid,1.010892391204834
28,3,Vy,8,high,4.154783725738525
28,3,Vy,9,low,1.0020020008087158
28,3,Vy,9,mid,1.0067648887634277
28,3,Vy,9,high,4.457754135131836
28,3,Vy,10,low,1.0078709125518799
28,3,Vy,10,mid,1.0112038850784302
28,3,Vy,10,high,5.2368364334106445
29,0,density,0,low,0.2853148281574249
29,0,density,0,mid,1.0160810947418213
29,0,density,0,high,1.136825680732727
29,0,density,1,low,0.24785763025283813
29,0,density,1,mid,1.0088765621185303
29,0,density,1,high,1.2031588554382324
29,0,density,2,low,0.2513466775417328
29,0,density,2,mid,1.0089508295059204
29,0,density,2,high,1.2294154167175293
29,0,density,3,low,0.23042476177215576
29,0,density,3,mid,1.0132079124450684
29,0,density,3,high,1.3058406114578247
29,0,density,4,low,0.25586217641830444
29,0,density,4,mid,1.0105342864990234
29,0,density,4,high,1.378604769706726
29,0,density,5,low,0.2414393275976181
29,0,density,5,mid,1.0104528665542603
29,0,density,5,high,1.4097843170166016
29,0,density,6,low,0.2355942726135254
29,0,density,6,mid,1.0128268003463745
29,0,density,6,high,1.4227840900421143
29,0,density,7,low,0.22983483970165253
29,0,density,7,mid,1.0133239030838013
29,0,density,7,high,1.4781138896942139
29,0,density,8,low,0.23448139429092407
29,0,density,8,mid,1.0074689388275146
